user_id,time,event_name,skill,value
IBJflReKlvS2ohGRRoACcg,1570801173,Configuration Set,Responsiveness,neutral
IBJflReKlvS2ohGRRoACcg,1570801185,Configuration Set,Communication Frequency,neutral
IBJflReKlvS2ohGRRoACcg,1570801203,Configuration Set,1 on 1 Meeting Time,neutral
IBJflReKlvS2ohGRRoACcg,1570801228,Configuration Set,Giving Recognition,neutral
IBJflReKlvS2ohGRRoACcg,1570801246,Configuration Set,Soliciting Opinions,high
IBJflReKlvS2ohGRRoACcg,1570801260,Configuration Set,Giving Opinions,neutral
IBJflReKlvS2ohGRRoACcg,1570801350,Configuration Set,Positivity : Negativity Ratio,neutral
IBJflReKlvS2ohGRRoACcg,1570801393,Configuration Set,Avoiding After-Hours Messaging,low
IBJflReKlvS2ohGRRoACcg,1570801958,Feedback Submitted,Positivity : Negativity Ratio,
IE-kNUs2-sB14EnxyTV6CA,1568994718,Work Hours Set,,
IE-kNUs2-sB14EnxyTV6CA,1569338727,Configuration Set,Responsiveness,neutral
IE-kNUs2-sB14EnxyTV6CA,1569338730,Configuration Set,Communication Frequency,neutral
IE-kNUs2-sB14EnxyTV6CA,1569338736,Configuration Set,1 on 1 Meeting Time,neutral
IE-kNUs2-sB14EnxyTV6CA,1569338741,Configuration Set,Giving Recognition,neutral
IE-kNUs2-sB14EnxyTV6CA,1569338743,Configuration Set,Soliciting Opinions,neutral
IOMHTaZTQT9ibyuP7spHBQ,1568993239,Proximity Set,,
IOMHTaZTQT9ibyuP7spHBQ,1568993249,Work Hours Set,,
IOMHTaZTQT9ibyuP7spHBQ,1569324843,Configuration Set,Responsiveness,neutral
IOMHTaZTQT9ibyuP7spHBQ,1569324868,Configuration Set,Communication Frequency,neutral
IOMHTaZTQT9ibyuP7spHBQ,1569324877,Configuration Set,1 on 1 Meeting Time,neutral
IOMHTaZTQT9ibyuP7spHBQ,1569324909,Configuration Set,Giving Recognition,neutral
IOMHTaZTQT9ibyuP7spHBQ,1569324921,Configuration Set,Soliciting Opinions,neutral
IOMHTaZTQT9ibyuP7spHBQ,1569324940,Configuration Set,Giving Opinions,neutral
IOMHTaZTQT9ibyuP7spHBQ,1569324972,Configuration Set,Positivity : Negativity Ratio,neutral
IOMHTaZTQT9ibyuP7spHBQ,1569324989,Configuration Set,Avoiding After-Hours Messaging,neutral
IOMHTaZTQT9ibyuP7spHBQ,1569325950,Feedback Submitted,,
ImD2EzfS_aun7MNsYFf1FA,1568993270,Proximity Set,,
ImD2EzfS_aun7MNsYFf1FA,1568993288,Work Hours Set,,
ImD2EzfS_aun7MNsYFf1FA,1569327565,Configuration Set,Responsiveness,neutral
ImD2EzfS_aun7MNsYFf1FA,1569327586,Configuration Set,Communication Frequency,neutral
ImD2EzfS_aun7MNsYFf1FA,1569327595,Configuration Set,1 on 1 Meeting Time,neutral
ImD2EzfS_aun7MNsYFf1FA,1569327615,Configuration Set,1 on 1 Meeting Time,neutral
ImD2EzfS_aun7MNsYFf1FA,1569327627,Configuration Set,Giving Recognition,neutral
ImD2EzfS_aun7MNsYFf1FA,1569327640,Configuration Set,Soliciting Opinions,neutral
ImD2EzfS_aun7MNsYFf1FA,1569327650,Configuration Set,Giving Opinions,neutral
ImD2EzfS_aun7MNsYFf1FA,1569327672,Configuration Set,Positivity : Negativity Ratio,neutral
ImD2EzfS_aun7MNsYFf1FA,1569327680,Configuration Set,Avoiding After-Hours Messaging,neutral
IyKm4ibtBBeu-hnnuFb2zQ,1569860117,Proximity Set,,
IyKm4ibtBBeu-hnnuFb2zQ,1569860124,Work Hours Set,,
J--ScXLb1NTpORmINrep5g,1568825159,Group Members Excluded,,
J--ScXLb1NTpORmINrep5g,1568825161,Proximity Set,,
J--ScXLb1NTpORmINrep5g,1568825181,Work Hours Set,,
J--ScXLb1NTpORmINrep5g,1568947690,Configuration Set,Responsiveness,neutral
J--ScXLb1NTpORmINrep5g,1568947699,Configuration Set,Communication Frequency,neutral
J--ScXLb1NTpORmINrep5g,1568947712,Configuration Set,1 on 1 Meeting Time,neutral
J--ScXLb1NTpORmINrep5g,1568947721,Configuration Set,Giving Recognition,neutral
J--ScXLb1NTpORmINrep5g,1568947730,Configuration Set,Soliciting Opinions,neutral
J--ScXLb1NTpORmINrep5g,1568947736,Configuration Set,Giving Opinions,neutral
J--ScXLb1NTpORmINrep5g,1568947745,Configuration Set,Positivity : Negativity Ratio,neutral
J--ScXLb1NTpORmINrep5g,1568947756,Configuration Set,Avoiding After-Hours Messaging,neutral
J--ScXLb1NTpORmINrep5g,1568947797,Feedback Submitted,1 on 1 Meeting Time,
J--ScXLb1NTpORmINrep5g,1568948026,Configuration Set,Responsiveness,neutral
J3NwdKoE9nrMqbYb9BEKog,1568975698,Group Members Excluded,,
J3NwdKoE9nrMqbYb9BEKog,1568975700,Group Members Excluded,,
J3NwdKoE9nrMqbYb9BEKog,1568975704,Proximity Set,,
J3NwdKoE9nrMqbYb9BEKog,1568975707,Proximity Set,,
J3NwdKoE9nrMqbYb9BEKog,1568975724,Work Hours Set,,
J8q1ZC7tI1pr0p4800Xy2g,1568992233,Work Hours Set,,
J8q1ZC7tI1pr0p4800Xy2g,1569422362,Configuration Set,Responsiveness,neutral
J8q1ZC7tI1pr0p4800Xy2g,1569422371,Configuration Set,Communication Frequency,neutral
J8q1ZC7tI1pr0p4800Xy2g,1569422379,Configuration Set,1 on 1 Meeting Time,neutral
J8q1ZC7tI1pr0p4800Xy2g,1569422398,Configuration Set,Giving Recognition,high
J8q1ZC7tI1pr0p4800Xy2g,1569422410,Configuration Set,Soliciting Opinions,neutral
J8q1ZC7tI1pr0p4800Xy2g,1569422420,Configuration Set,Giving Opinions,neutral
J8q1ZC7tI1pr0p4800Xy2g,1569422445,Configuration Set,Positivity : Negativity Ratio,neutral
J8q1ZC7tI1pr0p4800Xy2g,1569422467,Configuration Set,Avoiding After-Hours Messaging,neutral
JEPMt5WzwW7jlP69D7iqWw,1568905934,Proximity Set,,
JEPMt5WzwW7jlP69D7iqWw,1568905954,Work Hours Set,,
JEPMt5WzwW7jlP69D7iqWw,1569241782,Configuration Set,Responsiveness,neutral
JEPMt5WzwW7jlP69D7iqWw,1569241795,Configuration Set,Communication Frequency,neutral
JEPMt5WzwW7jlP69D7iqWw,1569241818,Configuration Set,1 on 1 Meeting Time,neutral
JEPMt5WzwW7jlP69D7iqWw,1569241830,Configuration Set,Giving Recognition,neutral
JEPMt5WzwW7jlP69D7iqWw,1569241837,Configuration Set,Soliciting Opinions,neutral
JEPMt5WzwW7jlP69D7iqWw,1569241843,Configuration Set,Giving Opinions,neutral
JEPMt5WzwW7jlP69D7iqWw,1569241865,Configuration Set,Positivity : Negativity Ratio,neutral
JEPMt5WzwW7jlP69D7iqWw,1569241873,Configuration Set,Avoiding After-Hours Messaging,neutral
JEPMt5WzwW7jlP69D7iqWw,1569241914,Feedback Submitted,1 on 1 Meeting Time,
JEPMt5WzwW7jlP69D7iqWw,1573053680,Feedback Submitted,1 on 1 Meeting Time,
JLUMF2AV-G8_h8C8RjpTHQ,1568832278,Work Hours Set,,
JLUMF2AV-G8_h8C8RjpTHQ,1569521627,Configuration Set,Responsiveness,neutral
JLUMF2AV-G8_h8C8RjpTHQ,1569521646,Configuration Set,Communication Frequency,neutral
JLUMF2AV-G8_h8C8RjpTHQ,1569521666,Configuration Set,1 on 1 Meeting Time,neutral
JLUMF2AV-G8_h8C8RjpTHQ,1569521713,Configuration Set,Giving Recognition,high
JLUMF2AV-G8_h8C8RjpTHQ,1569521737,Configuration Set,Soliciting Opinions,high
JLUMF2AV-G8_h8C8RjpTHQ,1569521786,Configuration Set,Giving Opinions,neutral
JLUMF2AV-G8_h8C8RjpTHQ,1569521813,Configuration Set,Positivity : Negativity Ratio,neutral
JLUMF2AV-G8_h8C8RjpTHQ,1569521830,Configuration Set,Avoiding After-Hours Messaging,neutral
JhJN4Q3sUPlgfqq-lWC6Zw,1568770874,Proximity Set,,
JhJN4Q3sUPlgfqq-lWC6Zw,1568770898,Work Hours Set,,
JhJN4Q3sUPlgfqq-lWC6Zw,1569439132,Configuration Set,Responsiveness,neutral
JhJN4Q3sUPlgfqq-lWC6Zw,1569439141,Configuration Set,Communication Frequency,neutral
JhJN4Q3sUPlgfqq-lWC6Zw,1569439153,Configuration Set,1 on 1 Meeting Time,neutral
JhJN4Q3sUPlgfqq-lWC6Zw,1569439175,Configuration Set,Giving Recognition,neutral
JhJN4Q3sUPlgfqq-lWC6Zw,1569439290,Configuration Set,Soliciting Opinions,neutral
JhJN4Q3sUPlgfqq-lWC6Zw,1569439294,Configuration Set,Giving Opinions,neutral
JhJN4Q3sUPlgfqq-lWC6Zw,1569439334,Configuration Set,Positivity : Negativity Ratio,high
JhJN4Q3sUPlgfqq-lWC6Zw,1569439344,Configuration Set,Avoiding After-Hours Messaging,neutral
K-BK1EfWBRBuXP899ks7uQ,1569336728,Proximity Set,,
K-BK1EfWBRBuXP899ks7uQ,1569336745,Work Hours Set,,
KSdmaoqqWYcKZiHEAmtfQA,1568819004,Proximity Set,,
KSdmaoqqWYcKZiHEAmtfQA,1568819029,Work Hours Set,,
KSdmaoqqWYcKZiHEAmtfQA,1576092917,Work Hours Set,,
KSdmaoqqWYcKZiHEAmtfQA,1576092976,Configuration Set,Responsiveness,neutral
KSdmaoqqWYcKZiHEAmtfQA,1576092986,Configuration Set,Communication Frequency,neutral
KSdmaoqqWYcKZiHEAmtfQA,1576092996,Configuration Set,1 on 1 Meeting Time,neutral
KSdmaoqqWYcKZiHEAmtfQA,1576093011,Configuration Set,Giving Recognition,high
KSdmaoqqWYcKZiHEAmtfQA,1576093020,Configuration Set,Soliciting Opinions,neutral
KSdmaoqqWYcKZiHEAmtfQA,1576093031,Configuration Set,Giving Opinions,neutral
KSdmaoqqWYcKZiHEAmtfQA,1576093038,Configuration Set,Positivity : Negativity Ratio,neutral
KSdmaoqqWYcKZiHEAmtfQA,1576093049,Configuration Set,Avoiding After-Hours Messaging,neutral
KSdmaoqqWYcKZiHEAmtfQA,1576093113,Work Hours Set,,
Kefi0OFCcIOlmd0OxD7Pqw,1569880536,Proximity Set,,
Kefi0OFCcIOlmd0OxD7Pqw,1569880623,Proximity Set,,
Kefi0OFCcIOlmd0OxD7Pqw,1569880631,Work Hours Set,,
KvErMI5zr9LNlAntm8iOaQ,1569257157,Proximity Set,,
KvErMI5zr9LNlAntm8iOaQ,1569257182,Work Hours Set,,
KvErMI5zr9LNlAntm8iOaQ,1569427711,Configuration Set,Responsiveness,neutral
KvErMI5zr9LNlAntm8iOaQ,1569427717,Configuration Set,Communication Frequency,neutral
KvErMI5zr9LNlAntm8iOaQ,1569427723,Configuration Set,1 on 1 Meeting Time,neutral
KvErMI5zr9LNlAntm8iOaQ,1569427731,Configuration Set,Giving Recognition,neutral
KvErMI5zr9LNlAntm8iOaQ,1569427735,Configuration Set,Soliciting Opinions,neutral
KvErMI5zr9LNlAntm8iOaQ,1569427739,Configuration Set,Giving Opinions,neutral
KvErMI5zr9LNlAntm8iOaQ,1569427751,Configuration Set,Positivity : Negativity Ratio,neutral
KvErMI5zr9LNlAntm8iOaQ,1569427760,Configuration Set,Avoiding After-Hours Messaging,neutral
L15RZ1HJB6kaTNPQ9LBxsA,1569516856,Proximity Set,,
L15RZ1HJB6kaTNPQ9LBxsA,1569516873,Work Hours Set,,
L15RZ1HJB6kaTNPQ9LBxsA,1569614657,Configuration Set,Responsiveness,neutral
L15RZ1HJB6kaTNPQ9LBxsA,1569614658,Configuration Set,Communication Frequency,neutral
L15RZ1HJB6kaTNPQ9LBxsA,1569614659,Configuration Set,1 on 1 Meeting Time,neutral
L15RZ1HJB6kaTNPQ9LBxsA,1569614662,Configuration Set,Giving Recognition,neutral
L15RZ1HJB6kaTNPQ9LBxsA,1569614662,Configuration Set,Soliciting Opinions,neutral
L15RZ1HJB6kaTNPQ9LBxsA,1569614663,Configuration Set,Giving Opinions,neutral
L15RZ1HJB6kaTNPQ9LBxsA,1569614666,Configuration Set,Positivity : Negativity Ratio,neutral
L15RZ1HJB6kaTNPQ9LBxsA,1569614668,Configuration Set,Avoiding After-Hours Messaging,neutral
LL3gX1YxRC8867GI0qUwuQ,1569442674,Proximity Set,,
LL3gX1YxRC8867GI0qUwuQ,1569442686,Work Hours Set,,
LL3gX1YxRC8867GI0qUwuQ,1569865158,Configuration Set,Responsiveness,neutral
LL3gX1YxRC8867GI0qUwuQ,1569865164,Configuration Set,Communication Frequency,neutral
LL3gX1YxRC8867GI0qUwuQ,1569865175,Configuration Set,1 on 1 Meeting Time,neutral
LL3gX1YxRC8867GI0qUwuQ,1569865187,Configuration Set,Giving Recognition,neutral
LL3gX1YxRC8867GI0qUwuQ,1569865191,Configuration Set,Soliciting Opinions,neutral
LL3gX1YxRC8867GI0qUwuQ,1569865194,Configuration Set,Giving Opinions,neutral
LL3gX1YxRC8867GI0qUwuQ,1569865197,Configuration Set,Positivity : Negativity Ratio,neutral
LL3gX1YxRC8867GI0qUwuQ,1569865209,Configuration Set,Avoiding After-Hours Messaging,neutral
LL3gX1YxRC8867GI0qUwuQ,1571162122,Feedback Submitted,Positivity : Negativity Ratio,
Li1Oo2ZYLFNfdAp2omtHdQ,1576001841,Feedback Submitted,Positivity : Negativity Ratio,
LsQOnCEE8Fu118f_M6rHDQ,1569803821,Proximity Set,,
LsQOnCEE8Fu118f_M6rHDQ,1569803823,Proximity Set,,
LsQOnCEE8Fu118f_M6rHDQ,1569803837,Work Hours Set,,
MFtOLL0z7vHGpHVMPNI35g,1569849270,Proximity Set,,
MFtOLL0z7vHGpHVMPNI35g,1569849282,Work Hours Set,,
Mdvtvsjw8XsnbazeDphzKA,1568996918,Proximity Set,,
Mdvtvsjw8XsnbazeDphzKA,1568996957,Work Hours Set,,
Mdvtvsjw8XsnbazeDphzKA,1569277655,Configuration Set,Responsiveness,neutral
Mdvtvsjw8XsnbazeDphzKA,1569277667,Configuration Set,Communication Frequency,neutral
Mdvtvsjw8XsnbazeDphzKA,1569277674,Configuration Set,1 on 1 Meeting Time,neutral
Mdvtvsjw8XsnbazeDphzKA,1569277687,Configuration Set,Giving Recognition,high
Mdvtvsjw8XsnbazeDphzKA,1569277695,Configuration Set,Soliciting Opinions,neutral
Mdvtvsjw8XsnbazeDphzKA,1569277703,Configuration Set,Giving Opinions,neutral
Mdvtvsjw8XsnbazeDphzKA,1569277712,Configuration Set,Positivity : Negativity Ratio,neutral
Mdvtvsjw8XsnbazeDphzKA,1569277716,Configuration Set,Avoiding After-Hours Messaging,neutral
Mdvtvsjw8XsnbazeDphzKA,1569295488,Feedback Submitted,,
MjrzEjC1PdRta_jLoEhD3g,1568907661,Proximity Set,,
MjrzEjC1PdRta_jLoEhD3g,1568907687,Work Hours Set,,
MjrzEjC1PdRta_jLoEhD3g,1569255543,Configuration Set,Responsiveness,neutral
MjrzEjC1PdRta_jLoEhD3g,1569255557,Configuration Set,Communication Frequency,neutral
MjrzEjC1PdRta_jLoEhD3g,1569255569,Configuration Set,1 on 1 Meeting Time,neutral
MjrzEjC1PdRta_jLoEhD3g,1569255587,Configuration Set,Giving Recognition,neutral
MjrzEjC1PdRta_jLoEhD3g,1569255598,Configuration Set,Soliciting Opinions,neutral
MjrzEjC1PdRta_jLoEhD3g,1569255612,Configuration Set,Giving Opinions,neutral
MjrzEjC1PdRta_jLoEhD3g,1569255633,Configuration Set,Positivity : Negativity Ratio,neutral
MjrzEjC1PdRta_jLoEhD3g,1569255650,Configuration Set,Avoiding After-Hours Messaging,neutral
MxqxeONDouc0AWZOwSEltg,1568824705,Proximity Set,,
MxqxeONDouc0AWZOwSEltg,1568824718,Work Hours Set,,
MxqxeONDouc0AWZOwSEltg,1569439882,Configuration Set,Responsiveness,neutral
MxqxeONDouc0AWZOwSEltg,1569439894,Configuration Set,Communication Frequency,neutral
MxqxeONDouc0AWZOwSEltg,1569439914,Configuration Set,1 on 1 Meeting Time,neutral
MxqxeONDouc0AWZOwSEltg,1569442723,Configuration Set,Giving Recognition,neutral
MxqxeONDouc0AWZOwSEltg,1569442738,Configuration Set,Soliciting Opinions,high
MxqxeONDouc0AWZOwSEltg,1569442760,Configuration Set,Giving Opinions,neutral
MxqxeONDouc0AWZOwSEltg,1569442779,Configuration Set,Positivity : Negativity Ratio,high
MxqxeONDouc0AWZOwSEltg,1569442791,Configuration Set,Avoiding After-Hours Messaging,low
MzvIGXaNHYGwRy74AystAg,1568824620,Proximity Set,,
MzvIGXaNHYGwRy74AystAg,1568824661,Work Hours Set,,
MzvIGXaNHYGwRy74AystAg,1569127189,Feedback Submitted,1 on 1 Meeting Time,
MzvIGXaNHYGwRy74AystAg,1573143301,Feedback Submitted,1 on 1 Meeting Time,
N2Bc-fTOfcR8b9i0fXBA6Q,1568821141,Proximity Set,,
N2Bc-fTOfcR8b9i0fXBA6Q,1568821148,Work Hours Set,,
N2Bc-fTOfcR8b9i0fXBA6Q,1568954572,Configuration Set,Responsiveness,neutral
N2Bc-fTOfcR8b9i0fXBA6Q,1568954581,Configuration Set,Communication Frequency,neutral
N2Bc-fTOfcR8b9i0fXBA6Q,1568954591,Configuration Set,1 on 1 Meeting Time,neutral
N2Bc-fTOfcR8b9i0fXBA6Q,1568954606,Configuration Set,Giving Recognition,high
N2Bc-fTOfcR8b9i0fXBA6Q,1568954619,Configuration Set,Soliciting Opinions,high
N2Bc-fTOfcR8b9i0fXBA6Q,1568954628,Configuration Set,Giving Opinions,neutral
N2Bc-fTOfcR8b9i0fXBA6Q,1568954663,Configuration Set,Positivity : Negativity Ratio,high
N2Bc-fTOfcR8b9i0fXBA6Q,1568954680,Configuration Set,Avoiding After-Hours Messaging,neutral
NYHMGeQI4pmuTGwXlv-20g,1568838884,Proximity Set,,
NYHMGeQI4pmuTGwXlv-20g,1568843001,Work Hours Set,,
NYHMGeQI4pmuTGwXlv-20g,1568899384,Configuration Set,Responsiveness,neutral
NYHMGeQI4pmuTGwXlv-20g,1568899402,Configuration Set,Communication Frequency,neutral
NYHMGeQI4pmuTGwXlv-20g,1568899444,Configuration Set,1 on 1 Meeting Time,neutral
NYHMGeQI4pmuTGwXlv-20g,1568899457,Configuration Set,Giving Recognition,high
NYHMGeQI4pmuTGwXlv-20g,1568899463,Configuration Set,Soliciting Opinions,neutral
NYHMGeQI4pmuTGwXlv-20g,1568899473,Configuration Set,Giving Opinions,neutral
NYHMGeQI4pmuTGwXlv-20g,1568899491,Configuration Set,Positivity : Negativity Ratio,neutral
NYHMGeQI4pmuTGwXlv-20g,1568899497,Configuration Set,Avoiding After-Hours Messaging,neutral
O5tkXVqdrju69xn0ikVinw,1568852212,Proximity Set,,
O5tkXVqdrju69xn0ikVinw,1568852269,Work Hours Set,,
OFmpxMlHnxPdNMH5fc0Gjg,1569606705,Work Hours Set,,
OFmpxMlHnxPdNMH5fc0Gjg,1569806882,Configuration Set,Responsiveness,neutral
OFmpxMlHnxPdNMH5fc0Gjg,1569806888,Configuration Set,Communication Frequency,neutral
OFmpxMlHnxPdNMH5fc0Gjg,1569806903,Configuration Set,1 on 1 Meeting Time,high
OFmpxMlHnxPdNMH5fc0Gjg,1569806930,Configuration Set,Giving Recognition,high
OFmpxMlHnxPdNMH5fc0Gjg,1569806943,Configuration Set,Soliciting Opinions,high
OFmpxMlHnxPdNMH5fc0Gjg,1569806958,Configuration Set,Giving Opinions,high
OFmpxMlHnxPdNMH5fc0Gjg,1569806977,Configuration Set,Positivity : Negativity Ratio,high
OFmpxMlHnxPdNMH5fc0Gjg,1569807001,Configuration Set,Avoiding After-Hours Messaging,high
OObCxCqbKJcPzAUuh0t2Bw,1568844517,Work Hours Set,,
OPKySmS4fp9wrE-d8c8new,1569605054,Proximity Set,,
OPKySmS4fp9wrE-d8c8new,1569605098,Work Hours Set,,
OPKySmS4fp9wrE-d8c8new,1569854840,Configuration Set,Responsiveness,neutral
OPKySmS4fp9wrE-d8c8new,1569854848,Configuration Set,Communication Frequency,neutral
OPKySmS4fp9wrE-d8c8new,1569854854,Configuration Set,1 on 1 Meeting Time,neutral
OPKySmS4fp9wrE-d8c8new,1569854870,Configuration Set,Giving Recognition,neutral
OPKySmS4fp9wrE-d8c8new,1569854879,Configuration Set,Soliciting Opinions,neutral
OPKySmS4fp9wrE-d8c8new,1569854897,Configuration Set,Giving Opinions,neutral
OPKySmS4fp9wrE-d8c8new,1569854921,Configuration Set,Positivity : Negativity Ratio,neutral
OPKySmS4fp9wrE-d8c8new,1569854929,Configuration Set,Avoiding After-Hours Messaging,neutral
OjUGcusbBAjHlM10IWS-QQ,1568909910,Proximity Set,,
OjUGcusbBAjHlM10IWS-QQ,1568909921,Work Hours Set,,
OsHbf8oWuR3yKMY2Epsgkg,1569013093,Proximity Set,,
OsHbf8oWuR3yKMY2Epsgkg,1569013113,Work Hours Set,,
OsHbf8oWuR3yKMY2Epsgkg,1569334183,Configuration Set,Responsiveness,neutral
OsHbf8oWuR3yKMY2Epsgkg,1569334186,Configuration Set,Communication Frequency,neutral
OsHbf8oWuR3yKMY2Epsgkg,1569334188,Configuration Set,1 on 1 Meeting Time,neutral
OsHbf8oWuR3yKMY2Epsgkg,1569334196,Configuration Set,Giving Recognition,neutral
OsHbf8oWuR3yKMY2Epsgkg,1569334197,Configuration Set,Soliciting Opinions,neutral
OsHbf8oWuR3yKMY2Epsgkg,1569334198,Configuration Set,Giving Opinions,neutral
OsHbf8oWuR3yKMY2Epsgkg,1569334202,Configuration Set,Positivity : Negativity Ratio,neutral
OsHbf8oWuR3yKMY2Epsgkg,1569334205,Configuration Set,Avoiding After-Hours Messaging,neutral
OvT6mfIQdrd82oXnxPmIPQ,1569607483,Proximity Set,,
OvT6mfIQdrd82oXnxPmIPQ,1569607509,Work Hours Set,,
OvT6mfIQdrd82oXnxPmIPQ,1569862550,Configuration Set,Responsiveness,neutral
OvT6mfIQdrd82oXnxPmIPQ,1569862561,Configuration Set,Communication Frequency,neutral
OvT6mfIQdrd82oXnxPmIPQ,1569862570,Configuration Set,1 on 1 Meeting Time,neutral
OvT6mfIQdrd82oXnxPmIPQ,1569862582,Configuration Set,Giving Recognition,neutral
OvT6mfIQdrd82oXnxPmIPQ,1569862588,Configuration Set,Soliciting Opinions,neutral
OvT6mfIQdrd82oXnxPmIPQ,1569862594,Configuration Set,Giving Opinions,neutral
OvT6mfIQdrd82oXnxPmIPQ,1569862607,Configuration Set,Positivity : Negativity Ratio,neutral
OvT6mfIQdrd82oXnxPmIPQ,1569862615,Configuration Set,Avoiding After-Hours Messaging,neutral
PTxKbUdmZeKJ2hPByLUo2w,1569255998,Work Hours Set,,
PTxKbUdmZeKJ2hPByLUo2w,1569419909,Configuration Set,Responsiveness,neutral
PTxKbUdmZeKJ2hPByLUo2w,1569419917,Configuration Set,Communication Frequency,neutral
PTxKbUdmZeKJ2hPByLUo2w,1569419923,Configuration Set,1 on 1 Meeting Time,neutral
PTxKbUdmZeKJ2hPByLUo2w,1569419945,Configuration Set,Giving Recognition,neutral
PTxKbUdmZeKJ2hPByLUo2w,1569419952,Configuration Set,Soliciting Opinions,neutral
PTxKbUdmZeKJ2hPByLUo2w,1569419956,Configuration Set,Giving Opinions,neutral
PTxKbUdmZeKJ2hPByLUo2w,1569419968,Configuration Set,Positivity : Negativity Ratio,neutral
PTxKbUdmZeKJ2hPByLUo2w,1569419981,Configuration Set,Avoiding After-Hours Messaging,neutral
Pc5e18BWHRqTlkyeKAffpQ,1568758924,Group Members Excluded,,
Pc5e18BWHRqTlkyeKAffpQ,1568758926,Proximity Set,,
Pc5e18BWHRqTlkyeKAffpQ,1568758945,Work Hours Set,,
Pc5e18BWHRqTlkyeKAffpQ,1568930037,Configuration Set,Responsiveness,neutral
Pc5e18BWHRqTlkyeKAffpQ,1568930041,Configuration Set,Communication Frequency,neutral
Pc5e18BWHRqTlkyeKAffpQ,1568930052,Configuration Set,1 on 1 Meeting Time,neutral
Pc5e18BWHRqTlkyeKAffpQ,1568930067,Configuration Set,Giving Recognition,high
Pc5e18BWHRqTlkyeKAffpQ,1568930071,Configuration Set,Soliciting Opinions,high
Pc5e18BWHRqTlkyeKAffpQ,1568930076,Configuration Set,Giving Opinions,high
Pc5e18BWHRqTlkyeKAffpQ,1568930083,Configuration Set,Positivity : Negativity Ratio,high
Pc5e18BWHRqTlkyeKAffpQ,1568930096,Configuration Set,Avoiding After-Hours Messaging,high
PdAhSiIG36CgP1vSZmxzhQ,1568824630,Proximity Set,,
PdAhSiIG36CgP1vSZmxzhQ,1568824648,Work Hours Set,,
PdAhSiIG36CgP1vSZmxzhQ,1569441984,Configuration Set,Responsiveness,neutral
PdAhSiIG36CgP1vSZmxzhQ,1569441993,Configuration Set,Communication Frequency,neutral
PdAhSiIG36CgP1vSZmxzhQ,1569442001,Configuration Set,1 on 1 Meeting Time,neutral
PdAhSiIG36CgP1vSZmxzhQ,1569442018,Configuration Set,Giving Recognition,neutral
PdAhSiIG36CgP1vSZmxzhQ,1569442026,Configuration Set,Soliciting Opinions,neutral
PdAhSiIG36CgP1vSZmxzhQ,1569442029,Configuration Set,Giving Opinions,neutral
PdAhSiIG36CgP1vSZmxzhQ,1569442043,Configuration Set,Positivity : Negativity Ratio,neutral
PdAhSiIG36CgP1vSZmxzhQ,1569442053,Configuration Set,Avoiding After-Hours Messaging,neutral
PdAhSiIG36CgP1vSZmxzhQ,1569442351,Feedback Submitted,1 on 1 Meeting Time,
PdAhSiIG36CgP1vSZmxzhQ,1569443138,Feedback Submitted,Positivity : Negativity Ratio,
PdWGqF4ViJmJ7LFwlThQ2w,1568901411,Proximity Set,,
PdWGqF4ViJmJ7LFwlThQ2w,1568901428,Work Hours Set,,
PdWGqF4ViJmJ7LFwlThQ2w,1569250733,Configuration Set,Responsiveness,neutral
PdWGqF4ViJmJ7LFwlThQ2w,1569250734,Configuration Set,Communication Frequency,neutral
Po_1LYbStC5HvpoikqcnEQ,1569601869,Proximity Set,,
Po_1LYbStC5HvpoikqcnEQ,1569601882,Work Hours Set,,
PvmFQH2N7DOESejMDXY5TQ,1569355201,Proximity Set,,
PvmFQH2N7DOESejMDXY5TQ,1569355209,Work Hours Set,,
PvmFQH2N7DOESejMDXY5TQ,1569470166,Configuration Set,Responsiveness,neutral
PvmFQH2N7DOESejMDXY5TQ,1569470183,Configuration Set,Communication Frequency,neutral
PvmFQH2N7DOESejMDXY5TQ,1569470189,Configuration Set,1 on 1 Meeting Time,neutral
PvmFQH2N7DOESejMDXY5TQ,1569470210,Configuration Set,Giving Recognition,neutral
PvmFQH2N7DOESejMDXY5TQ,1569470219,Configuration Set,Soliciting Opinions,neutral
PvmFQH2N7DOESejMDXY5TQ,1569470240,Configuration Set,Giving Opinions,neutral
PvmFQH2N7DOESejMDXY5TQ,1569470260,Configuration Set,Positivity : Negativity Ratio,neutral
PvmFQH2N7DOESejMDXY5TQ,1569470269,Configuration Set,Avoiding After-Hours Messaging,neutral
PvmFQH2N7DOESejMDXY5TQ,1570818643,Configuration Set,Responsiveness,neutral
PvmFQH2N7DOESejMDXY5TQ,1570818645,Configuration Set,Communication Frequency,neutral
PvmFQH2N7DOESejMDXY5TQ,1570818662,Configuration Set,1 on 1 Meeting Time,neutral
PvmFQH2N7DOESejMDXY5TQ,1570818676,Configuration Set,Giving Recognition,neutral
PvmFQH2N7DOESejMDXY5TQ,1570818681,Configuration Set,Soliciting Opinions,neutral
PvmFQH2N7DOESejMDXY5TQ,1570818695,Configuration Set,Giving Opinions,neutral
PvmFQH2N7DOESejMDXY5TQ,1570818711,Configuration Set,Positivity : Negativity Ratio,neutral
PvmFQH2N7DOESejMDXY5TQ,1570818715,Configuration Set,Avoiding After-Hours Messaging,neutral
